Country,Year,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,CIS,Var,Value
Other South America,2010,O-SAM,,,,,,,,gascons_bcfd,0.253191123
Other South America,2010,O-SAM,,,,,,,,gascons_bcm,2.616894891
Other South America,2010,O-SAM,,,,,,,,gascons_ej,0.094208219
Other South America,2010,O-SAM,,,,,,,,gasflared_bcm,0.507
Other South America,2010,O-SAM,,,,,,,,gasflared_mtco2,1.0239372
Other South America,2010,O-SAM,,,,,,,,gasprod_bcfd,0.265091701
Other South America,2010,O-SAM,,,,,,,,gasprod_bcm,2.739895101
Other South America,2010,O-SAM,,,,,,,,gasprod_ej,0.098636225
Other South America,2010,O-SAM,0,,,0,0,0,0,hydro_ej,0.238738501
Other South America,2010,O-SAM,,,,,,,,hydro_twh,66.31625029
Other South America,2010,O-SAM,,,,,,,,hydro_twh_net,65.65308779
Other South America,2010,O-SAM,,,,,,,,liqcons_kbd,178.7692591
Other South America,2010,O-SAM,,,,,,,,methane_process_mtco2,6.870584125
Other South America,2010,O-SAM,0,,,0,0,0,0,nuclear_ej,0
Other South America,2010,O-SAM,,,,,,,,oilcons_ej,0.35716165
Other South America,2010,O-SAM,,,,,,,,oilcons_kbd,176.1320421
Other South America,2010,O-SAM,,,,,,,,oilcons_mt,8.213288717
Other South America,2010,O-SAM,,,,,,,,oilprod_crudecond_kbd,54.68076582
Other South America,2010,O-SAM,,,,,,,,oilprod_kbd,73.89322335
Other South America,2010,O-SAM,,,,,,,,oilprod_mt,3.307512319
Other South America,2010,O-SAM,,,,,,,,oilprod_ngl_kbd,19.21245753
Other South America,2010,O-SAM,,,,,,,,pop,20.775838
Other South America,2010,O-SAM,,,,,,,,refcap_kbd,121
Other South America,2010,O-SAM,,,,,,,,refcaputil_pct,74.08512115
Other South America,2010,O-SAM,,,,,,,,refthru_kbd,89.64299627
Other South America,2010,O-SAM,0,,,0,0,0,0,ren_power_ej,0.2532741
Other South America,2010,O-SAM,,,,,,,,ren_power_twh,1.387930652
Other South America,2010,O-SAM,,,,,,,,ren_power_twh_net,1.321847598
Other South America,2010,O-SAM,0,,,0,0,0,0,renewables_ej,0.256643043
Other South America,2010,O-SAM,0,,,0,0,0,0,solar_ej,3.18662E-05
Other South America,2010,O-SAM,,,,,,,,solar_twh,0.008851723
Other South America,2010,O-SAM,,,,,,,,solar_twh_net,0.008763206
Other South America,2010,O-SAM,0,,,0,0,0,0,tes_ej,0.708260414
Other South America,2010,O-SAM,0,,,0,0,0,0,tes_gj_pc,34.09058222
Other South America,2010,O-SAM,0,,,0,0,0,0,wind_ej,0.000266347
Other South America,2010,O-SAM,,,,,,,,wind_twh,0.073985248
Other South America,2010,O-SAM,,,,,,,,wind_twh_net,0.073245396
Other South America,2011,O-SAM,,,,,,,,biodiesel_cons_kboed,23.31544611
Other South America,2011,O-SAM,,,,,,,,biodiesel_cons_pj,52.07629042
Other South America,2011,O-SAM,,,,,,,,biodiesel_prod_kboed,47.90925918
Other South America,2011,O-SAM,,,,,,,,biodiesel_prod_pj,107.0078811
Other South America,2011,O-SAM,,,,,,,,biofuels_cons_ej,0.004089296
Other South America,2011,O-SAM,,,,,,,,biofuels_cons_kbd,3.145231121
Other South America,2011,O-SAM,,,,,,,,biofuels_cons_kboed,5.767057933
Other South America,2011,O-SAM,,,,,,,,biofuels_cons_pj,12.88103106
Other South America,2011,O-SAM,,,,,,,,biofuels_prod_kbd,4.216950301
Other South America,2011,O-SAM,,,,,,,,biofuels_prod_kboed,2.477712694
Other South America,2011,O-SAM,,,,,,,,biofuels_prod_pj,5.534103215
Other South America,2011,O-SAM,0,,,0,0,0,0,biogeo_ej,0.014698065
Other South America,2011,O-SAM,,,,,,,,biogeo_twh,1.347322652
Other South America,2011,O-SAM,,,,,,,,biogeo_twh_net,1.279956519
Other South America,2011,O-SAM,,,,,,,,co2_combust_mtco2,33.55900842
Other South America,2011,O-SAM,,,,,,,,co2_combust_pc,0.056512774
Other South America,2011,O-SAM,0,,,0,0,0,0,co2_combust_per_ej,43.81049368
Other South America,2011,O-SAM,,,,,,,,co2_mtco2,41.45634193
Other South America,2011,O-SAM,,,,,,,,coalcons_ej,0.00025336
Other South America,2011,O-SAM,,,,,,,,coalprod_ej,0.016821882
Other South America,2011,O-SAM,,,,,,,,coalprod_mt,0.903516
Other South America,2011,O-SAM,,,,,,,,elect_twh,78.93269201
Other South America,2011,O-SAM,,,,,,,,electbyfuel_coal,24.61441883
Other South America,2011,O-SAM,,,,,,,,electbyfuel_gas,64.83606893
Other South America,2011,O-SAM,,,,,,,,electbyfuel_hydro,252.7375287
Other South America,2011,O-SAM,,,,,,,,electbyfuel_nuclear,0
Other South America,2011,O-SAM,,,,,,,,electbyfuel_oil,41.81922674
Other South America,2011,O-SAM,,,,,,,,electbyfuel_other,0.019553903
Other South America,2011,O-SAM,,,,,,,,electbyfuel_ren_power,8.53157478
Other South America,2011,O-SAM,,,,,,,,electbyfuel_total,392.5583719
Other South America,2011,O-SAM,,,,,,,,ethanol_cons_kboed,7.334534854
Other South America,2011,O-SAM,,,,,,,,ethanol_cons_pj,16.38207377
Other South America,2011,O-SAM,,,,,,,,ethanol_prod_kboed,6.924573351
Other South America,2011,O-SAM,,,,,,,,ethanol_prod_pj,15.46640324
Other South America,2011,O-SAM,,,,,,,,gascons_bcfd,0.294885519
Other South America,2011,O-SAM,,,,,,,,gascons_bcm,3.047833591
Other South America,2011,O-SAM,,,,,,,,gascons_ej,0.109722013
Other South America,2011,O-SAM,,,,,,,,gasflared_bcm,0.546
Other South America,2011,O-SAM,,,,,,,,gasflared_mtco2,1.1027016
Other South America,2011,O-SAM,,,,,,,,gasprod_bcfd,0.220900331
Other South America,2011,O-SAM,,,,,,,,gasprod_bcm,2.283148559
Other South America,2011,O-SAM,,,,,,,,gasprod_ej,0.082193347
Other South America,2011,O-SAM,0,,,0,0,0,0,hydro_ej,0.24463781
Other South America,2011,O-SAM,,,,,,,,hydro_twh,67.95494726
Other South America,2011,O-SAM,,,,,,,,hydro_twh_net,67.27539778
Other South America,2011,O-SAM,,,,,,,,liqcons_kbd,191.8674633
Other South America,2011,O-SAM,,,,,,,,methane_process_mtco2,7.385365016
Other South America,2011,O-SAM,0,,,0,0,0,0,nuclear_ej,0
Other South America,2011,O-SAM,,,,,,,,oilcons_ej,0.382848033
Other South America,2011,O-SAM,,,,,,,,oilcons_kbd,188.7222322
Other South America,2011,O-SAM,,,,,,,,oilcons_mt,8.794130461
Other South America,2011,O-SAM,,,,,,,,oilprod_crudecond_kbd,56.57225023
Other South America,2011,O-SAM,,,,,,,,oilprod_kbd,75.49903653
Other South America,2011,O-SAM,,,,,,,,oilprod_mt,3.395804623
Other South America,2011,O-SAM,,,,,,,,oilprod_ngl_kbd,18.9267863
Other South America,2011,O-SAM,,,,,,,,pop,21.035504
Other South America,2011,O-SAM,,,,,,,,refcap_kbd,121
Other South America,2011,O-SAM,,,,,,,,refcaputil_pct,66.56771851
Other South America,2011,O-SAM,,,,,,,,refthru_kbd,80.5469389
Other South America,2011,O-SAM,0,,,0,0,0,0,ren_power_ej,0.259882311
Other South America,2011,O-SAM,,,,,,,,ren_power_twh,1.499110202
Other South America,2011,O-SAM,,,,,,,,ren_power_twh_net,1.430226194
Other South America,2011,O-SAM,0,,,0,0,0,0,renewables_ej,0.263971606
Other South America,2011,O-SAM,0,,,0,0,0,0,solar_ej,0.000127833
Other South America,2011,O-SAM,,,,,,,,solar_twh,0.035509302
Other South America,2011,O-SAM,,,,,,,,solar_twh_net,0.035154209
Other South America,2011,O-SAM,0,,,0,0,0,0,tes_ej,0.756795006
Other South America,2011,O-SAM,0,,,0,0,0,0,tes_gj_pc,35.97703226
Other South America,2011,O-SAM,0,,,0,0,0,0,wind_ej,0.000418602
Other South America,2011,O-SAM,,,,,,,,wind_twh,0.116278248
Other South America,2011,O-SAM,,,,,,,,wind_twh_net,0.115115466
Other South America,2012,O-SAM,,,,,,,,biodiesel_cons_kboed,27.11906897
Other South America,2012,O-SAM,,,,,,,,biodiesel_cons_pj,60.73783466
Other South America,2012,O-SAM,,,,,,,,biodiesel_prod_kboed,48.84830919
Other South America,2012,O-SAM,,,,,,,,biodiesel_prod_pj,109.4042179
Other South America,2012,O-SAM,,,,,,,,biofuels_cons_ej,0.004555019
Other South America,2012,O-SAM,,,,,,,,biofuels_cons_kbd,3.488266472
Other South America,2012,O-SAM,,,,,,,,biofuels_cons_kboed,8.185525972
Other South America,2012,O-SAM,,,,,,,,biofuels_cons_pj,18.33289799
Other South America,2012,O-SAM,,,,,,,,biofuels_prod_kbd,4.33417861
Other South America,2012,O-SAM,,,,,,,,biofuels_prod_kboed,2.524211384
Other South America,2012,O-SAM,,,,,,,,biofuels_prod_pj,5.653406982
Other South America,2012,O-SAM,0,,,0,0,0,0,biogeo_ej,0.016510062
Other South America,2012,O-SAM,,,,,,,,biogeo_twh,1.513422359
Other South America,2012,O-SAM,,,,,,,,biogeo_twh_net,1.437751241
Other South America,2012,O-SAM,,,,,,,,co2_combust_mtco2,34.08346068
Other South America,2012,O-SAM,,,,,,,,co2_combust_pc,0.056766695
Other South America,2012,O-SAM,0,,,0,0,0,0,co2_combust_per_ej,51.04676418
Other South America,2012,O-SAM,,,,,,,,co2_mtco2,42.69174185
Other South America,2012,O-SAM,,,,,,,,coalcons_ej,0.000261207
Other South America,2012,O-SAM,,,,,,,,coalprod_ej,0.019869085
Other South America,2012,O-SAM,,,,,,,,coalprod_mt,0.997383
Other South America,2012,O-SAM,,,,,,,,elect_twh,82.32232738
Other South America,2012,O-SAM,,,,,,,,electbyfuel_coal,31.54767647
Other South America,2012,O-SAM,,,,,,,,electbyfuel_gas,69.6078978
Other South America,2012,O-SAM,,,,,,,,electbyfuel_hydro,253.1278316
Other South America,2012,O-SAM,,,,,,,,electbyfuel_nuclear,0
Other South America,2012,O-SAM,,,,,,,,electbyfuel_oil,46.29099866
Other South America,2012,O-SAM,,,,,,,,electbyfuel_other,0.3002
Other South America,2012,O-SAM,,,,,,,,electbyfuel_ren_power,10.64146679
Other South America,2012,O-SAM,,,,,,,,electbyfuel_total,411.5160716
Other South America,2012,O-SAM,,,,,,,,ethanol_cons_kboed,9.47640347
Other South America,2012,O-SAM,,,,,,,,ethanol_cons_pj,21.22404075
Other South America,2012,O-SAM,,,,,,,,ethanol_prod_kboed,7.976891541
Other South America,2012,O-SAM,,,,,,,,ethanol_prod_pj,17.86562513
Other South America,2012,O-SAM,,,,,,,,gascons_bcfd,0.298869079
Other South America,2012,O-SAM,,,,,,,,gascons_bcm,3.097469301
Other South America,2012,O-SAM,,,,,,,,gascons_ej,0.111508892
Other South America,2012,O-SAM,,,,,,,,gasflared_bcm,0.51675
Other South America,2012,O-SAM,,,,,,,,gasflared_mtco2,1.0436283
Other South America,2012,O-SAM,,,,,,,,gasprod_bcfd,0.201793406
Other South America,2012,O-SAM,,,,,,,,gasprod_bcm,2.091380223
Other South America,2012,O-SAM,,,,,,,,gasprod_ej,0.075289687
Other South America,2012,O-SAM,0,,,0,0,0,0,hydro_ej,0.249764165
Other South America,2012,O-SAM,,,,,,,,hydro_twh,69.37893459
Other South America,2012,O-SAM,,,,,,,,hydro_twh_net,68.68514524
Other South America,2012,O-SAM,,,,,,,,liqcons_kbd,195.0543725
Other South America,2012,O-SAM,,,,,,,,methane_process_mtco2,8.155385998
Other South America,2012,O-SAM,0,,,0,0,0,0,nuclear_ej,0
Other South America,2012,O-SAM,,,,,,,,oilcons_ej,0.389224739
Other South America,2012,O-SAM,,,,,,,,oilcons_kbd,191.566106
Other South America,2012,O-SAM,,,,,,,,oilcons_mt,8.937022206
Other South America,2012,O-SAM,,,,,,,,oilprod_crudecond_kbd,64.3841482
Other South America,2012,O-SAM,,,,,,,,oilprod_kbd,80.79671928
Other South America,2012,O-SAM,,,,,,,,oilprod_mt,3.690307508
Other South America,2012,O-SAM,,,,,,,,oilprod_ngl_kbd,16.41257108
Other South America,2012,O-SAM,,,,,,,,pop,21.306109
Other South America,2012,O-SAM,,,,,,,,refcap_kbd,109
Other South America,2012,O-SAM,,,,,,,,refcaputil_pct,90.70044708
Other South America,2012,O-SAM,,,,,,,,refthru_kbd,98.86349039
Other South America,2012,O-SAM,0,,,0,0,0,0,ren_power_ej,0.266893544
Other South America,2012,O-SAM,,,,,,,,ren_power_twh,1.685454873
Other South America,2012,O-SAM,,,,,,,,ren_power_twh_net,1.608063429
Other South America,2012,O-SAM,0,,,0,0,0,0,renewables_ej,0.271448563
Other South America,2012,O-SAM,0,,,0,0,0,0,solar_ej,0.000194639
Other South America,2012,O-SAM,,,,,,,,solar_twh,0.054066488
Other South America,2012,O-SAM,,,,,,,,solar_twh_net,0.053525823
Other South America,2012,O-SAM,0,,,0,0,0,0,tes_ej,0.772443405
Other South America,2012,O-SAM,0,,,0,0,0,0,tes_gj_pc,36.2545505
Other South America,2012,O-SAM,0,,,0,0,0,0,wind_ej,0.000424678
Other South America,2012,O-SAM,,,,,,,,wind_twh,0.117966026
Other South America,2012,O-SAM,,,,,,,,wind_twh_net,0.116786365
Other South America,2013,O-SAM,,,,,,,,biodiesel_cons_kboed,28.2226797
Other South America,2013,O-SAM,,,,,,,,biodiesel_cons_pj,63.03685904
Other South America,2013,O-SAM,,,,,,,,biodiesel_prod_kboed,43.12465077
Other South America,2013,O-SAM,,,,,,,,biodiesel_prod_pj,96.32120344
Other South America,2013,O-SAM,,,,,,,,biofuels_cons_ej,0.005729773
Other South America,2013,O-SAM,,,,,,,,biofuels_cons_kbd,4.324899032
Other South America,2013,O-SAM,,,,,,,,biofuels_cons_kboed,9.175898783
Other South America,2013,O-SAM,,,,,,,,biofuels_cons_pj,20.49485836
Other South America,2013,O-SAM,,,,,,,,biofuels_prod_kbd,5.374157155
Other South America,2013,O-SAM,,,,,,,,biofuels_prod_kboed,3.211856843
Other South America,2013,O-SAM,,,,,,,,biofuels_prod_pj,7.173853259
Other South America,2013,O-SAM,0,,,0,0,0,0,biogeo_ej,0.01881684
Other South America,2013,O-SAM,,,,,,,,biogeo_twh,1.724876963
Other South America,2013,O-SAM,,,,,,,,biogeo_twh_net,1.638633115
Other South America,2013,O-SAM,,,,,,,,co2_combust_mtco2,34.81079138
Other South America,2013,O-SAM,,,,,,,,co2_combust_pc,0.058153133
Other South America,2013,O-SAM,0,,,0,0,0,0,co2_combust_per_ej,47.70514343
Other South America,2013,O-SAM,,,,,,,,co2_mtco2,43.86859416
Other South America,2013,O-SAM,,,,,,,,coalcons_ej,0.000234436
Other South America,2013,O-SAM,,,,,,,,coalprod_ej,0.07091842
Other South America,2013,O-SAM,,,,,,,,coalprod_mt,3.170533
Other South America,2013,O-SAM,,,,,,,,elect_twh,84.19596501
Other South America,2013,O-SAM,,,,,,,,electbyfuel_coal,39.31904004
Other South America,2013,O-SAM,,,,,,,,electbyfuel_gas,80.27789729
Other South America,2013,O-SAM,,,,,,,,electbyfuel_hydro,251.6538807
Other South America,2013,O-SAM,,,,,,,,electbyfuel_oil,42.4011244
Other South America,2013,O-SAM,,,,,,,,electbyfuel_other,0.16694199
Other South America,2013,O-SAM,,,,,,,,electbyfuel_ren_power,12.38052547
Other South America,2013,O-SAM,,,,,,,,electbyfuel_total,426.1994099
Other South America,2013,O-SAM,,,,,,,,ethanol_cons_kboed,12.3981037
Other South America,2013,O-SAM,,,,,,,,ethanol_cons_pj,27.69182371
Other South America,2013,O-SAM,,,,,,,,ethanol_prod_kboed,10.65842944
Other South America,2013,O-SAM,,,,,,,,ethanol_prod_pj,23.80616962
Other South America,2013,O-SAM,,,,,,,,gascons_bcfd,0.319540186
Other South America,2013,O-SAM,,,,,,,,gascons_bcm,3.302655599
Other South America,2013,O-SAM,,,,,,,,gascons_ej,0.118895598
Other South America,2013,O-SAM,,,,,,,,gasflared_bcm,0.835584809
Other South America,2013,O-SAM,,,,,,,,gasflared_mtco2,1.687547079
Other South America,2013,O-SAM,,,,,,,,gasprod_bcfd,0.184248374
Other South America,2013,O-SAM,,,,,,,,gasprod_bcm,1.904326752
Other South America,2013,O-SAM,,,,,,,,gasprod_ej,0.068555763
Other South America,2013,O-SAM,0,,,0,0,0,0,hydro_ej,0.261106112
Other South America,2013,O-SAM,,,,,,,,hydro_twh,72.5294755
Other South America,2013,O-SAM,,,,,,,,hydro_twh_net,71.80418074
Other South America,2013,O-SAM,,,,,,,,liqcons_kbd,201.8321269
Other South America,2013,O-SAM,,,,,,,,methane_process_mtco2,8.962450883
Other South America,2013,O-SAM,0,,,0,0,0,0,nuclear_ej,0
Other South America,2013,O-SAM,,,,,,,,oilcons_ej,0.397062819
Other South America,2013,O-SAM,,,,,,,,oilcons_kbd,197.5072279
Other South America,2013,O-SAM,,,,,,,,oilcons_mt,9.105191343
Other South America,2013,O-SAM,,,,,,,,oilprod_crudecond_kbd,71.07839594
Other South America,2013,O-SAM,,,,,,,,oilprod_kbd,87.72497195
Other South America,2013,O-SAM,,,,,,,,oilprod_mt,4.002323424
Other South America,2013,O-SAM,,,,,,,,oilprod_ngl_kbd,16.64657601
Other South America,2013,O-SAM,,,,,,,,pop,21.585936
Other South America,2013,O-SAM,,,,,,,,refcap_kbd,114
Other South America,2013,O-SAM,,,,,,,,refcaputil_pct,89.93523407
Other South America,2013,O-SAM,,,,,,,,refthru_kbd,102.5261703
Other South America,2013,O-SAM,0,,,0,0,0,0,ren_power_ej,0.280628073
Other South America,2013,O-SAM,,,,,,,,ren_power_twh,1.920744108
Other South America,2013,O-SAM,,,,,,,,ren_power_twh_net,1.832541589
Other South America,2013,O-SAM,0,,,0,0,0,0,renewables_ej,0.286357846
Other South America,2013,O-SAM,0,,,0,0,0,0,solar_ej,0.000167601
Other South America,2013,O-SAM,,,,,,,,solar_twh,0.046555783
Other South America,2013,O-SAM,,,,,,,,solar_twh_net,0.046090225
Other South America,2013,O-SAM,0,,,0,0,0,0,tes_ej,0.80255071
Other South America,2013,O-SAM,0,,,0,0,0,0,tes_gj_pc,37.17933334
Other South America,2013,O-SAM,0,,,0,0,0,0,wind_ej,0.000537521
Other South America,2013,O-SAM,,,,,,,,wind_twh,0.149311362
Other South America,2013,O-SAM,,,,,,,,wind_twh_net,0.147818249
Other South America,2014,O-SAM,,,,,,,,biodiesel_cons_kboed,30.09787511
Other South America,2014,O-SAM,,,,,,,,biodiesel_cons_pj,67.22520618
Other South America,2014,O-SAM,,,,,,,,biodiesel_prod_kboed,52.52961959
Other South America,2014,O-SAM,,,,,,,,biodiesel_prod_pj,117.327702
Other South America,2014,O-SAM,,,,,,,,biofuels_cons_ej,0.006532241
Other South America,2014,O-SAM,,,,,,,,biofuels_cons_kbd,4.891415324
Other South America,2014,O-SAM,,,,,,,,biofuels_cons_kboed,9.35531709
Other South America,2014,O-SAM,,,,,,,,biofuels_cons_pj,20.89559904
Other South America,2014,O-SAM,,,,,,,,biofuels_prod_kbd,7.230120053
Other South America,2014,O-SAM,,,,,,,,biofuels_prod_kboed,4.298195961
Other South America,2014,O-SAM,,,,,,,,biofuels_prod_pj,9.600249515
Other South America,2014,O-SAM,0,,,0,0,0,0,biogeo_ej,0.024539644
Other South America,2014,O-SAM,,,,,,,,biogeo_twh,2.249467401
Other South America,2014,O-SAM,,,,,,,,biogeo_twh_net,2.136994031
Other South America,2014,O-SAM,,,,,,,,co2_combust_mtco2,35.36639773
Other South America,2014,O-SAM,,,,,,,,co2_combust_pc,0.056219154
Other South America,2014,O-SAM,0,,,0,0,0,0,co2_combust_per_ej,48.85858643
Other South America,2014,O-SAM,,,,,,,,co2_mtco2,44.96974826
Other South America,2014,O-SAM,,,,,,,,coalcons_ej,0.000321326
Other South America,2014,O-SAM,,,,,,,,coalprod_ej,0.123626713
Other South America,2014,O-SAM,,,,,,,,coalprod_mt,4.4557355
Other South America,2014,O-SAM,,,,,,,,elect_twh,80.90979933
Other South America,2014,O-SAM,,,,,,,,electbyfuel_coal,35.98227376
Other South America,2014,O-SAM,,,,,,,,electbyfuel_gas,77.02828922
Other South America,2014,O-SAM,,,,,,,,electbyfuel_hydro,250.0533905
Other South America,2014,O-SAM,,,,,,,,electbyfuel_oil,48.64048653
Other South America,2014,O-SAM,,,,,,,,electbyfuel_other,0.203968502
Other South America,2014,O-SAM,,,,,,,,electbyfuel_ren_power,14.1777603
Other South America,2014,O-SAM,,,,,,,,electbyfuel_total,426.0861688
Other South America,2014,O-SAM,,,,,,,,ethanol_cons_kboed,14.36862196
Other South America,2014,O-SAM,,,,,,,,ethanol_cons_pj,32.09308122
Other South America,2014,O-SAM,,,,,,,,ethanol_prod_kboed,13.69536176
Other South America,2014,O-SAM,,,,,,,,ethanol_prod_pj,30.58931963
Other South America,2014,O-SAM,,,,,,,,gascons_bcfd,0.338580448
Other South America,2014,O-SAM,,,,,,,,gascons_bcm,3.499449091
Other South America,2014,O-SAM,,,,,,,,gascons_ej,0.12598017
Other South America,2014,O-SAM,,,,,,,,gasflared_bcm,1.048995288
Other South America,2014,O-SAM,,,,,,,,gasflared_mtco2,2.118550884
Other South America,2014,O-SAM,,,,,,,,gasprod_bcfd,0.167832873
Other South America,2014,O-SAM,,,,,,,,gasprod_bcm,1.734661879
Other South America,2014,O-SAM,,,,,,,,gasprod_ej,0.062447828
Other South America,2014,O-SAM,0,,,0,0,0,0,hydro_ej,0.245642162
Other South America,2014,O-SAM,,,,,,,,hydro_twh,68.23393386
Other South America,2014,O-SAM,,,,,,,,hydro_twh_net,67.55159452
Other South America,2014,O-SAM,,,,,,,,liqcons_kbd,202.7985445
Other South America,2014,O-SAM,,,,,,,,methane_process_mtco2,9.496362074
Other South America,2014,O-SAM,0,,,0,0,0,0,nuclear_ej,0
Other South America,2014,O-SAM,,,,,,,,oilcons_ej,0.397423675
Other South America,2014,O-SAM,,,,,,,,oilcons_kbd,197.9071292
Other South America,2014,O-SAM,,,,,,,,oilcons_mt,9.105898668
Other South America,2014,O-SAM,,,,,,,,oilprod_crudecond_kbd,75.06159432
Other South America,2014,O-SAM,,,,,,,,oilprod_kbd,89.48482243
Other South America,2014,O-SAM,,,,,,,,oilprod_mt,4.117815063
Other South America,2014,O-SAM,,,,,,,,oilprod_ngl_kbd,14.42322811
Other South America,2014,O-SAM,,,,,,,,pop,21.868524
Other South America,2014,O-SAM,,,,,,,,refcap_kbd,116
Other South America,2014,O-SAM,,,,,,,,refcaputil_pct,89.21034241
Other South America,2014,O-SAM,,,,,,,,refthru_kbd,103.4839947
Other South America,2014,O-SAM,0,,,0,0,0,0,ren_power_ej,0.273080588
Other South America,2014,O-SAM,,,,,,,,ren_power_twh,3.054684471
Other South America,2014,O-SAM,,,,,,,,ren_power_twh_net,2.93415893
Other South America,2014,O-SAM,0,,,0,0,0,0,renewables_ej,0.279612829
Other South America,2014,O-SAM,0,,,0,0,0,0,solar_ej,0.000213023
Other South America,2014,O-SAM,,,,,,,,solar_twh,0.059173157
Other South America,2014,O-SAM,,,,,,,,solar_twh_net,0.058581425
Other South America,2014,O-SAM,0,,,0,0,0,0,tes_ej,0.803337998
Other South America,2014,O-SAM,0,,,0,0,0,0,tes_gj_pc,36.73489798
Other South America,2014,O-SAM,0,,,0,0,0,0,wind_ej,0.002685758
Other South America,2014,O-SAM,,,,,,,,wind_twh,0.746043913
Other South America,2014,O-SAM,,,,,,,,wind_twh_net,0.738583474
Other South America,2015,O-SAM,,,,,,,,biodiesel_cons_kboed,30.89202935
Other South America,2015,O-SAM,,,,,,,,biodiesel_cons_pj,68.99899314
Other South America,2015,O-SAM,,,,,,,,biodiesel_prod_kboed,39.82432764
Other South America,2015,O-SAM,,,,,,,,biodiesel_prod_pj,88.94975603
Other South America,2015,O-SAM,,,,,,,,biofuels_cons_ej,0.008374215
Other South America,2015,O-SAM,,,,,,,,biofuels_cons_kbd,6.24941365
Other South America,2015,O-SAM,,,,,,,,biofuels_cons_kboed,10.69961685
Other South America,2015,O-SAM,,,,,,,,biofuels_cons_pj,23.89816416
Other South America,2015,O-SAM,,,,,,,,biofuels_prod_kbd,8.349834022
Other South America,2015,O-SAM,,,,,,,,biofuels_prod_kboed,4.99685874
Other South America,2015,O-SAM,,,,,,,,biofuels_prod_pj,11.16075003
Other South America,2015,O-SAM,0,,,0,0,0,0,biogeo_ej,0.03039508
Other South America,2015,O-SAM,,,,,,,,biogeo_twh,2.786215704
Other South America,2015,O-SAM,,,,,,,,biogeo_twh_net,2.646904919
Other South America,2015,O-SAM,,,,,,,,co2_combust_mtco2,35.74541084
Other South America,2015,O-SAM,,,,,,,,co2_combust_pc,0.056230557
Other South America,2015,O-SAM,0,,,0,0,0,0,co2_combust_per_ej,53.17406292
Other South America,2015,O-SAM,,,,,,,,co2_mtco2,45.4521858
Other South America,2015,O-SAM,,,,,,,,coalcons_ej,0.000503831
Other South America,2015,O-SAM,,,,,,,,coalprod_ej,0.095973045
Other South America,2015,O-SAM,,,,,,,,coalprod_mt,3.44711718
Other South America,2015,O-SAM,,,,,,,,elect_twh,82.72848575
Other South America,2015,O-SAM,,,,,,,,electbyfuel_coal,36.11569827
Other South America,2015,O-SAM,,,,,,,,electbyfuel_gas,89.96961577
Other South America,2015,O-SAM,,,,,,,,electbyfuel_hydro,247.2561341
Other South America,2015,O-SAM,,,,,,,,electbyfuel_oil,41.09089397
Other South America,2015,O-SAM,,,,,,,,electbyfuel_other,0.043307698
Other South America,2015,O-SAM,,,,,,,,electbyfuel_ren_power,18.33435033
Other South America,2015,O-SAM,,,,,,,,electbyfuel_total,432.8099998
Other South America,2015,O-SAM,,,,,,,,ethanol_cons_kboed,17.06351895
Other South America,2015,O-SAM,,,,,,,,ethanol_cons_pj,38.11227852
Other South America,2015,O-SAM,,,,,,,,ethanol_prod_kboed,15.92115587
Other South America,2015,O-SAM,,,,,,,,ethanol_prod_pj,35.56074928
Other South America,2015,O-SAM,,,,,,,,gascons_bcfd,0.332202134
Other South America,2015,O-SAM,,,,,,,,gascons_bcm,3.433525065
Other South America,2015,O-SAM,,,,,,,,gascons_ej,0.123606903
Other South America,2015,O-SAM,,,,,,,,gasflared_bcm,1.108432937
Other South America,2015,O-SAM,,,,,,,,gasflared_mtco2,2.238591159
Other South America,2015,O-SAM,,,,,,,,gasprod_bcfd,0.185593493
Other South America,2015,O-SAM,,,,,,,,gasprod_bcm,1.918229432
Other South America,2015,O-SAM,,,,,,,,gasprod_ej,0.069056262
Other South America,2015,O-SAM,0,,,0,0,0,0,hydro_ej,0.242761651
Other South America,2015,O-SAM,,,,,,,,hydro_twh,67.433792
Other South America,2015,O-SAM,,,,,,,,hydro_twh_net,66.75945408
Other South America,2015,O-SAM,,,,,,,,liqcons_kbd,208.8018009
Other South America,2015,O-SAM,,,,,,,,methane_process_mtco2,9.593460505
Other South America,2015,O-SAM,0,,,0,0,0,0,nuclear_ej,0
Other South America,2015,O-SAM,,,,,,,,oilcons_ej,0.406009386
Other South America,2015,O-SAM,,,,,,,,oilcons_kbd,202.5523872
Other South America,2015,O-SAM,,,,,,,,oilcons_mt,9.310465454
Other South America,2015,O-SAM,,,,,,,,oilprod_crudecond_kbd,70.94154545
Other South America,2015,O-SAM,,,,,,,,oilprod_kbd,83.88296295
Other South America,2015,O-SAM,,,,,,,,oilprod_mt,3.87840391
Other South America,2015,O-SAM,,,,,,,,oilprod_ngl_kbd,12.9414175
Other South America,2015,O-SAM,,,,,,,,pop,22.152003
Other South America,2015,O-SAM,,,,,,,,refcap_kbd,134
Other South America,2015,O-SAM,,,,,,,,refcaputil_pct,81.92702484
Other South America,2015,O-SAM,,,,,,,,refthru_kbd,109.7822151
Other South America,2015,O-SAM,0,,,0,0,0,0,ren_power_ej,0.281086899
Other South America,2015,O-SAM,,,,,,,,ren_power_twh,4.989040078
